,PC1,PC2,PC3,PC4
0,-0.7841728189985362,0.24101273491784844,0.2551994141630167,-0.4515220137210914
1,-0.6998466850324452,0.5644629122551832,0.5563514496983396,-1.4703025664074545
2,-0.5114274542001359,-0.04958742144780698,-0.07176218600059053,1.0644288398698378
3,-0.7266802088718622,0.2507559899894211,0.24942158706230483,-0.48771999526725995
4,0.07293815530681402,-0.21966960912097533,0.2851160909484156,-0.9765288792276021
5,-0.8896332524479748,-0.23873576975543007,-0.18552050799262187,1.0861599178935943
6,-0.8253159097697241,-0.24793465251213,-0.19159534900668268,1.0492030150316387
7,-0.8926933982840407,-0.2382980974015644,-0.1852314739831334,1.0879182851969929
8,-0.6319280868226476,-0.09089696236675565,-0.1256361295235408,1.074581512562607
9,-0.05076449919809424,0.3004725150568861,0.2209942589514351,-1.0735860166783602
10,-0.23322808542610712,0.15563034665315717,0.3706525079743665,-1.1617502084315172
11,-0.8681790498768323,-0.2418042219935411,-0.18754688010745146,1.0738322804728626
12,-0.8828558154284036,-0.23970510160183164,-0.18616064408441702,1.082265585958298
13,4.96293335969967,0.280564366201431,-0.04229723907192108,-1.6531619269820848
14,0.3331782801179423,0.42398312091777823,0.23833976373741295,-0.8116674692320833
15,0.03293615208275841,0.20472521658602932,0.027790363413242314,-0.8143106236571818
16,-0.7518560718690034,0.05524667071770621,0.07955099832190544,0.025035488151262004
17,-0.8709853536547585,-0.24140285498492622,-0.1872818217487232,1.0754447895070243
18,-0.789298950731658,0.2668186561406276,0.2832061133263656,-0.5378098961399789
19,-0.7472972998133361,0.3106869096142997,0.3211734967254729,-0.7022488102271225
20,0.5697762392243815,0.11390894568335934,0.21465384353304987,-0.7413873332477884
21,-0.8689257797920056,-0.24169742216857062,-0.18747635067749951,1.0742613533137173
22,-0.7824274042411031,0.16644424631490629,0.21304599976076938,-0.2719173953574682
23,-0.8972483668323138,-0.23764663047380855,-0.1848012523881084,1.0905355812973605
24,-0.8724717727649601,-0.24119026232247023,-0.18714142789228067,1.0762988895736685
25,-0.9092283125068871,-0.2359332183348257,-0.18366973385361007,1.097419287466652
26,0.4387517266271097,-0.21341643665622131,-0.27764255699574897,-0.37814318012868997
27,-0.9067327740995075,-0.36115114615341837,-0.26708086819364296,1.0304288574347544
28,-0.8764844659145096,-0.24061635344681945,-0.18676242478197386,1.0786045928998242
29,-0.6221690346418769,0.4461129889393948,0.4127524407939912,-1.1140924279527653
30,2.8263531380608318,-1.40871414274678,0.1746466001982984,-1.0293747553814176
31,-0.49770834662284413,0.3407526633565827,0.2802036300489913,-0.798584759831454
32,-0.8984009245213571,-0.2374817877951413,-0.1846923920958619,1.0911978437725043
33,0.5600673858021273,-0.15342393815124938,-0.4875483915526103,-0.21441190548185649
34,-0.7647026199900441,0.2662008015353765,0.28298409651937817,-0.5592492445731241
35,-0.8883838575793345,-0.23891446241334877,-0.18563851465886028,1.0854420125375297
36,-0.8809699855371507,-0.2399748193380805,-0.18633876271139815,1.0811819834771779
37,0.26959245475978455,6.6886773984791565,-7.2747198507374,-1.9755901565548972
38,-0.8712066595287937,-0.24137120307419965,-0.1872609191749498,1.075571952405069
39,-0.8872596275339172,-0.23907525357711137,-0.18574469937521748,1.084796027195896
40,-0.8965677319010199,-0.2377439771717965,-0.18486553907695547,1.0901444867963621
41,-0.4497459377966484,0.1769229426021079,0.17045364121523282,-0.2875698803597384
42,13.341318306119147,-2.3498441507150805,-5.705690461856299,2.3838971511008924
43,-0.7566749674501678,0.08965373245706817,0.11349422411020417,-0.009573399289460341
44,-0.7696364128470491,0.12231537526118214,0.1406732681333478,-0.03423125498629187
45,-0.8863476222150528,-0.23920569164641545,-0.18583083924178184,1.0842719867026893
46,-0.8997012164651305,-0.23729581566628502,-0.18456957814706737,1.091944994712782
47,0.3661449578504547,-0.008654896507208007,0.2300566392085724,-0.49871974125337215
48,-0.8958858907558178,-0.23784149638655613,-0.18492993969398136,1.0897526992018935
49,-0.7486532440136772,0.22665639930825104,0.23733342213061032,-0.42592489768433894
50,-0.7599736991206909,0.19437810965966162,0.2175719754087438,-0.34882194715188064
51,0.23521874408144866,0.5795660991837125,0.44801002393487827,-1.1421903596656213
52,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
53,0.02812982758550575,0.19791461191965376,0.06404281032817047,-0.4942875814151015
54,-0.6142170871084199,0.2849698973186666,0.29178253653274444,-0.6490091275728759
55,0.3383459768698376,0.40089515257852415,0.341846840815489,-0.8237212459152097
56,0.6171704605746199,0.4612023663743581,0.16189479607795157,-0.32076716354681434
57,-0.7456406890750845,0.38004653607719063,0.3896048911162519,-0.9244291219974246
58,-0.6974947576710022,0.29315456188169453,0.27862781312655494,-0.6119451008044663
59,-0.2914150204855721,0.21904304485738352,0.05170514818220184,-0.6207479134740844
60,-0.12656085674100176,0.300936470944249,0.1693058669918889,-0.21075041099601588
61,-0.011097345614028475,0.19263505783803175,0.1944459659052128,-0.9744361956305627
62,-0.9041862457892882,-0.23344096276433787,-0.18489997904530148,1.099595041603029
63,-0.7133569469085216,0.4598334482403913,0.46427345543968773,-1.1974754011054176
64,-0.8651718469836899,-0.24223432226957411,-0.1878309136000081,1.0721043343143277
65,1.8861540539866728,0.11006666992176573,1.0996043224098204,-1.0231369934651948
66,-0.604467633495086,0.27713218049563654,0.2781413869033171,-0.6905994772723051
67,-0.5232087714560041,0.12410627147654227,0.06535496846066602,-0.08328392353466234
68,6.5627476363994335,0.33560413503407716,-1.595858749899594,-1.7337763486746847
69,-0.7081654941941082,0.21989505923197572,0.2526368617065358,-0.4719862301432064
70,-0.5804958875838643,0.06060811376659567,0.10235977334649579,-0.2101553073093999
71,7.065441323627841,-4.801154419069971,8.04573521809814,-0.8937796024916576
72,4.981152925206398,2.206498057306303,0.7360312097453896,-1.71871282176054
73,-0.8879113774140557,-0.23898203811632843,-0.18568314090999016,1.0851705242756504
74,-0.7425956713406745,0.3586922668050765,0.35539950934785397,-0.8188930777622418
75,-0.8614284281211398,-0.24276971863067812,-0.1881844834692234,1.069953356653964
76,6.208282699706663,-0.7018071254580662,2.312959446807393,-0.9148079811123824
77,-0.8823785244975153,-0.23977336535669544,-0.1862057247174448,1.0819913334186997
78,7.242146221133014,1.8323977056892544,-0.4621433464407466,-2.02958968482818
79,-0.1317840176073341,0.4629665607474157,0.31623651818441634,-1.2697788455650503
80,-0.8975246884976604,-0.2376071100194985,-0.18477515351468138,1.0906943564040366
81,4.7707875334314735,0.7801751402812706,0.45870841749160773,-1.4039778565918817
82,-0.7854542468499016,0.27481020288371216,0.28853480833409784,-0.5499678585251476
83,-0.2078396733369948,-0.01748589172454801,0.09687774560354283,-0.8240310703637764
84,-0.7182465662650181,0.3520845874491243,0.34500208729732496,-0.8066936403243972
85,-0.629078964475951,0.3060772317855625,0.30024767548641845,-0.7324652952152364
86,-0.8820562050673009,-0.23981946456610434,-0.18623616812839372,1.0818061278835058
87,-0.8589478579478845,-0.24312449812316575,-0.1884187759446158,1.0685280149480127
88,-0.8063554100169041,0.11288332160435462,0.1409656941085505,-0.05684964604524431
89,-0.775825586041956,0.12810066317397237,0.1564938412696333,-0.13439966515199375
90,-0.29032403376073085,0.04842901067979441,-0.031800643552482875,0.010146799348959304
91,-0.8854262911214976,-0.23933746351939397,-0.18591785993762527,1.0837425875964708
92,1.0015446613301133,-0.3401338632626145,-0.05241038311888194,-1.0423612835638432
93,0.15547232876273662,0.04769165534743676,-0.28040477758358273,-0.21427805577680326
94,-0.051158381846114785,0.16547097463580163,0.0950327529501174,-0.682905879549765
95,-0.7984028445452752,-0.22953598898149405,-0.20291877641699563,1.062123919674598
96,0.6179501409618953,0.34165520346152806,-0.13901438592266857,-0.7976485369365637
97,0.40144614906235576,-0.24105036495263144,0.21721601717873995,-0.8084656512758742
98,-0.7457985119510248,0.4874823485447545,0.48852383765631924,-1.2482112103024232
99,-0.7607595600130842,0.2030110405466574,0.22415067526687604,-0.37067346464137796
100,0.7314250941697683,-0.006726433200803933,0.07798997379427229,-0.6534063892050805
101,-0.7753289549496004,0.3670535762866319,0.37916653468446276,-0.8864378882918705
102,3.7786593250440537,0.4474519843430528,-0.046129016235440135,-1.2058645413049902
103,-0.8904919110598842,-0.23861296151164893,-0.18543940677892906,1.0866533052381349
104,-0.3181866277663823,0.11243148505320688,0.02574908393997247,-0.14693750495716246
105,-0.5429883960271831,0.37166105290777784,0.2966646346340669,-0.9134657929472373
106,6.739222072085172,-3.1617691161456007,-1.4353200559799484,-1.2752753443252283
107,0.609429759535252,-0.06678817721816233,0.10337617766539264,-1.3864804142002225
108,-0.1547831109072192,0.22567801519219527,0.05713993356501703,-0.41460398252042563
109,-0.47031188412371483,0.37489154123295443,0.3066364624621827,-0.9192452581703101
110,-0.8956742492472197,-0.2378717660672204,-0.1849499294582218,1.089631089471934
111,3.627985012769518,-0.024780732488341506,-1.7015067508371216,1.7059744085904844
112,-0.6801219571627606,0.1181004582930736,0.11088054167320832,-0.08338592407675528
113,-0.5431653011360396,0.4005588940301701,0.34236145694594977,-1.1755354946067447
114,-0.7557209169466723,0.2727080049143129,0.28759198413242704,-0.5835628589609371
115,-0.8891101865094271,-0.23881058040590727,-0.1855699121235177,1.0858593629223168
116,-0.23715274765687766,0.1784546551208025,0.11850243509225473,-0.41237905574005884
117,-0.8802622982213099,-0.24007603515912876,-0.18640560452656624,1.0807753446096642
118,-0.9160553052280601,-0.23495679886524226,-0.18302491717340696,1.1013420942296401
119,-0.889610641329457,-0.23873900367367953,-0.18552264363667098,1.086146925489433
120,-0.6461652403832011,0.3291291204010806,0.29182296287593246,-0.7061022943813631
121,-0.8849248151276328,-0.2394091863033395,-0.18596522487542028,1.0834544382603644
122,-0.8587966778464867,-0.24240464292998845,-0.1888881083446009,1.069079950809628
123,-0.9028798078298386,-0.23684120283438245,-0.18426935683217466,1.0937714211074638
124,0.5636855999585045,0.06462932095833099,-0.5721285651315127,-0.5709407292881268
125,-0.7755071708307579,0.18814072726467793,0.221869001567007,-0.4364464907164113
126,-0.8732885506872783,-0.24107344399582928,-0.18706428235399714,1.076768212171244
127,-0.9160553052280601,-0.23495679886524226,-0.18302491717340696,1.1013420942296401
128,-0.3025298577416792,0.43755400627211116,0.37928333771613953,-0.9031242714258972
129,-0.3448521675959484,0.11584327191488702,0.05123942253728769,-0.2546450700155522
130,-0.897427299783467,-0.23762103888108368,-0.184784351981699,1.0906383966099837
131,-0.5260625498043162,0.005038688866982388,-0.00021434557552656164,0.1565230708399399
132,-0.8828267917005121,-0.23970925267305007,-0.1861633854062011,1.0822489088530616
133,0.05238407316782888,0.024252466048659722,-0.05899459969799384,-0.2563707772016708
134,-0.4878417639969705,0.16782533948213701,0.1731319505760721,-0.45561040790366364
135,-0.8888805497621894,-0.23884342382614984,-0.18559160155707272,1.085727413084096
136,-0.6871406785716677,0.2603470041762973,0.2197699243998946,-0.4359389803690311
137,-0.8799222299103581,-0.24012467287317993,-0.18643772433806538,1.0805799405240641
138,-0.8726324186410099,-0.24116728620875663,-0.18712625471944844,1.0763911970880826
139,-0.6941130152504621,0.6267221710553029,0.6157750896149743,-1.7127517941127222
140,-0.8741338202540256,-0.240950857046455,-0.18698339656486185,1.0772548212610422
141,-0.7577649024243207,0.28533368546561666,0.2995411964950141,-0.62058610060822
142,-0.7457117818334084,0.1417615268581494,0.16953873690296706,-0.20422436929501522
143,-0.9024679345741665,-0.2369001103332277,-0.18430825869661688,1.0935347577245027
144,-0.911333668907112,-0.23563210317862873,-0.18347088071576695,1.0986290304182869
145,-0.7850991297823077,0.12632462001833372,0.15242859275209691,-0.11445040773999479
146,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
147,-0.8720025211195005,-0.2412573762716824,-0.18718574920630032,1.0760292564271965
148,2.7681465092631816,0.5177441223715977,0.022046549828380016,-0.982823916994356
149,-0.875538392468373,-0.24075166405431417,-0.18685178241917688,1.0780609767771239
150,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
151,-0.5122484492586803,0.07286856309570776,0.08506209267878828,0.048586880590359066
152,-0.7674896952727408,0.2689296787136045,0.28597616130286774,-0.5661027245495238
153,0.035555820740037596,-0.22384511893564327,0.023624823392748504,-0.6583551138395709
154,-0.9039328883001644,-0.23669058772224452,-0.1841698922684062,1.0943765237287328
155,0.9990719155578294,0.35337055532340345,0.24232860089722508,-0.8191895746754256
156,-0.8897715643241598,-0.23871598792552376,-0.18550744428968902,1.086239392236905
157,-0.7303571930049427,0.22492601132290269,0.2367363679800625,-0.42246757928067713
158,-0.744491268294091,0.024303533384068418,0.05200477605938027,0.1832861392284397
159,-0.7634154932001388,0.12272292267578247,0.14659394429667155,-0.06682172324255123
160,-0.5044586353902647,0.256298791811016,0.24281078491620806,-0.2659074004154627
161,0.3448805718358463,-0.9422023945230201,0.09222114595270536,-0.25455599047856026
162,-0.8676800741946615,-0.2418755871744954,-0.18759400888816358,1.0735455678219885
163,-0.895057138861081,-0.23796002727102092,-0.18500821618661906,1.0892764963303965
164,-0.8723507126190553,-0.2412075767518654,-0.18715286215104954,1.0762293281168926
165,1.0172617315942973,-0.1565457639289148,-0.30598262167085744,-0.6317869792169613
166,-0.26725432926350556,0.16473371693624744,0.18806020414374078,-0.748353690939592
167,-0.12953336136369756,-0.2538573909308597,-0.4235781727702011,0.5276202463092267
168,-0.47837105821913467,0.23132441682930446,0.20335357540003046,-0.19253223488526014
169,-0.5530543979432839,0.40976074114775307,0.4790001224172128,-1.3442973489967902
170,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
171,6.292252190494582,-1.9800044432635082,-1.4728092227617895,-0.639881032060595
172,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
173,0.07622359842397772,0.05232063595692389,-0.011349472029927223,-0.3124757775576108
174,0.2669997473120687,-0.8822540030177486,1.902258299495814,-0.6851421787191092
175,8.269066919681798,-0.3760170131181636,-4.554399504257487,1.0110314366920585
176,-0.8679315174477367,-0.2418396249144161,-0.18757025980707775,1.073690047731951
177,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
178,-0.6880817032912881,0.479634194054286,0.4834469034411431,-1.2826017063879898
179,-0.3095087302228656,0.4583177987682798,0.4366382140502542,-1.4732984212083036
180,-0.7212975242989066,0.24829037535056175,0.26829209240884877,-0.549367067909248
181,-0.8798227636785206,-0.2401388988683287,-0.18644711902882094,1.0805227869832772
182,-0.5149196243134041,0.10445618950202226,0.08537182254421166,0.25049718681174465
183,-0.8965224591860468,-0.23775045222781985,-0.18486981513274825,1.0901184729832927
184,-0.888880563920273,-0.23884342180121312,-0.18559160021982674,1.0857274212193655
185,0.2792212173777699,0.14314996477016362,-0.058255009322371314,-0.2483550718511822
186,-0.7954838080624506,0.12441718491151157,0.14838863899909552,-0.09346144594514359
187,-0.8961013630159635,-0.2378106788189163,-0.18490958811120728,1.0898765100910885
188,-0.9071874161467456,-0.23622511419920297,-0.18386249867251836,1.096246583412158
189,1.0224293708253192,0.28024544979437915,0.0660599488716272,-0.5602547347129392
190,-0.7788100433520064,0.108605943919704,0.13691505551139516,-0.06878397333765082
191,-0.9024668774084044,-0.23690026153263202,-0.18430835854704075,1.0935341502744629
192,-0.8956742492472197,-0.2378717660672204,-0.1849499294582218,1.089631089471934
193,-0.7702084324323613,0.3389500508587321,0.3498193347925361,-0.7732019095512512
194,0.602047393258237,0.33677565645384094,0.7808210077134603,-0.9764786889025245
195,-0.7171682503116233,0.5673095349562075,0.5610350389692653,-1.512503793814444
196,-0.6893799473991391,0.05762906981587411,0.11966577080737428,-0.020211414592075982
197,1.271896456094489,-1.0895822819545886,1.7713403574295856,-0.13273463511423778
198,-0.8927612821394901,-0.23828838842415104,-0.18522506228121743,1.0879572914268412
199,-0.7368761184460493,0.3722946646344024,0.37942992602652087,-0.90137368366745
200,-0.7609101036877007,0.26620890982097467,0.28229467854783924,-0.560970949158057
201,0.7428520399635492,0.4725068175676679,0.2466898875779635,-1.2044431157683748
202,-0.8042875415538411,0.13932391779306624,0.1644575277694289,-0.13630088213688699
203,0.04074191240013865,0.07145091667667453,-0.20664031888262688,0.26680483777238506
204,-0.665367834094733,0.32270410704697117,0.3165140216529668,-0.7573107155356968
205,-0.7651392967257842,0.2536404813806285,0.27031818699937815,-0.5181986077347789
206,-0.8888804389304423,-0.2388434396776792,-0.18559161202524838,1.0857273493999022
207,-0.7850229377580829,0.22126986294792547,0.2413390376849579,-0.4045550828890863
208,0.208990097928615,-0.05004325350991362,-0.03753879296228796,-0.38064062861667136
209,-0.6979742569433146,0.28057497351112726,0.2884077223991547,-0.6436946942601282
210,0.023872169927301172,0.19158486773383476,-0.12138684619843804,-0.012786656590995316
211,0.9220798355183816,-0.046837307380928006,-0.4053739660507746,-0.36818345940916397
212,-0.9062529021278574,-0.2363587715385189,-0.1839507645095968,1.0957096093647076
213,-0.6749234511592601,0.576280188699301,0.570305711342193,-1.5806225506336118
214,-0.8362653606211242,-0.22263695378259327,-0.20147156009893108,1.0828543654461025
215,-0.599157933364611,0.19032908817368654,0.16657340247257477,-0.3369057950217739
216,0.5064396421200358,-0.22935991576092474,0.048144128434644995,-0.804492481995936
217,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
218,11.205636953198137,1.7655875180641534,-0.8135189310675408,-2.9194045595125413
219,-0.7089801728282499,0.4500484050704039,0.4636277511203603,-1.252910684348164
220,11.030600584548894,-3.0427020447313904,1.098037998924613,-1.5635862250720614
221,0.6275045705486579,0.2662369727532854,-0.14791004384458808,-0.37687717318377234
222,-0.8758339875322837,-0.2407093870536928,-0.18682386315287913,1.078230826425889
223,-0.8035740398814689,0.1576641334014295,0.20982257798233866,-0.6798939879315962
224,-0.6940461203540128,0.08928296690512036,0.10205191957912015,-0.03626974083790459
225,-0.8906610119412649,-0.23858877613462462,-0.18542343502190445,1.0867504710193505
226,-0.8555614917350824,-0.24360882761293726,-0.18873862181357637,1.066582200615981
227,-0.8628618683945324,-0.22674357841705287,-0.1953227752880623,1.0890171086024918
228,-0.9160553052280601,-0.23495679886524226,-0.18302491717340696,1.1013420942296401
229,-0.8965318480807732,-0.23774910939650554,-0.18486892834171514,1.0901238678652319
230,-0.9160548839413487,-0.234956827685972,-0.1830252056663248,1.1013425949152704
231,0.43574999798894537,0.08442453865164568,0.26780018536849637,-1.4446857889162938
232,-0.8052887158172358,0.03884562877707117,0.06757734517389112,0.1839756898194989
233,-0.8144198483346304,0.3378242572579031,0.36564687991221945,-0.729529508457559
